model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,global_in_51_trigger,,17,0.9312795140081809,74.68777876895629,6698,8968
global,global_in_74_trigger,,17,0.9312795346385129,74.68777876895629,6698,8968
41,41_trigger,,18,0.019463989012590895,99.30865298840321,8906,8968
73,73_trigger,,18,0.014386009147836458,99.40900981266726,8915,8968
51,51_trigger,,18,0.00803302357690459,99.64317573595004,8936,8968
74,74_trigger,,18,0.0030446090786711223,99.87734165923283,8957,8968
global,combine,,18,0.42159085084719916,87.34388938447815,7833,8968
global,global_in_41_trigger,,18,0.4215908558851475,87.34388938447815,7833,8968
global,global_in_73_trigger,,18,0.421590851903972,87.34388938447815,7833,8968
global,global_in_51_trigger,,18,0.42159085051488066,87.34388938447815,7833,8968
global,global_in_74_trigger,,18,0.4215908537682787,87.34388938447815,7833,8968
41,41_trigger,,19,0.02152733578354121,99.29750223015165,8905,8968
73,73_trigger,,19,0.02203564724849774,99.24174843889384,8900,8968
51,51_trigger,,19,0.00960104130675945,99.65432649420161,8937,8968
74,74_trigger,,19,0.001739092688496628,99.92194469223907,8961,8968
global,combine,,19,0.3136317894779923,90.43264942016057,8110,8968
global,global_in_41_trigger,,19,0.31363178506480277,90.43264942016057,8110,8968
global,global_in_73_trigger,,19,0.31363178726807434,90.43264942016057,8110,8968
global,global_in_51_trigger,,19,0.3136317879360345,90.43264942016057,8110,8968
global,global_in_74_trigger,,19,0.3136317934126433,90.43264942016057,8110,8968
41,41_trigger,,20,0.018943694308770506,99.3978590544157,8914,8968
73,73_trigger,,20,0.00848749676682065,99.65432649420161,8937,8968
51,51_trigger,,20,0.02014619129610126,99.23059768064229,8899,8968
74,74_trigger,,20,0.0023441852694652196,99.9107939339875,8960,8968
global,combine,,20,0.2676970119107046,92.1164139161463,8261,8968
global,global_in_41_trigger,,20,0.26769701456779865,92.1164139161463,8261,8968
global,global_in_73_trigger,,20,0.26769701699850074,92.1164139161463,8261,8968
global,global_in_51_trigger,,20,0.2676970133878603,92.1164139161463,8261,8968
global,global_in_74_trigger,,20,0.26769701275811675,92.1164139161463,8261,8968
41,41_trigger,,21,0.013369101197284485,99.542818911686,8927,8968
73,73_trigger,,21,0.011448174298761278,99.56512042818912,8929,8968
51,51_trigger,,21,0.011739067869655223,99.57627118644068,8930,8968
74,74_trigger,,21,0.002761009476528668,99.89964317573595,8959,8968
global,combine,,21,0.28059113058897134,91.84879571810883,8237,8968
global,global_in_41_trigger,,21,0.2805911295122594,91.84879571810883,8237,8968
global,global_in_73_trigger,,21,0.2805911312548545,91.84879571810883,8237,8968
global,global_in_51_trigger,,21,0.2805911337260579,91.84879571810883,8237,8968
global,global_in_74_trigger,,21,0.28059112834249833,91.84879571810883,8237,8968
41,41_trigger,,22,0.00644206576655569,99.73238180196253,8944,8968
73,73_trigger,,22,0.009273359266546686,99.5985727029438,8932,8968
51,51_trigger,,22,0.00720342204158888,99.72123104371097,8943,8968
74,74_trigger,,22,0.0036894714201923923,99.83273862622659,8953,8968
global,combine,,22,0.25263158057174123,92.21677074041035,8270,8968
global,global_in_41_trigger,,22,0.252631581763103,92.21677074041035,8270,8968
global,global_in_73_trigger,,22,0.25263157820064874,92.21677074041035,8270,8968
global,global_in_51_trigger,,22,0.2526315813161346,92.21677074041035,8270,8968
global,global_in_74_trigger,,22,0.25263157827708205,92.21677074041035,8270,8968
41,41_trigger,,23,0.02338128929036194,99.28635147190009,8904,8968
73,73_trigger,,23,2.2635922141242847e-05,100.0,8968,8968
51,51_trigger,,23,0.00196369034158017,99.88849241748439,8958,8968
74,74_trigger,,23,0.0023770616753227597,99.89964317573595,8959,8968
global,combine,,23,0.14852758296279372,95.35013380909902,8551,8968
global,global_in_41_trigger,,23,0.14852758328784274,95.35013380909902,8551,8968
global,global_in_73_trigger,,23,0.14852758205556424,95.35013380909902,8551,8968
global,global_in_51_trigger,,23,0.1485275819102268,95.35013380909902,8551,8968
global,global_in_74_trigger,,23,0.1485275799428494,95.35013380909902,8551,8968
41,41_trigger,,24,0.004975770333493448,99.78813559322035,8949,8968
73,73_trigger,,24,0.0147481912790951,99.52051739518288,8925,8968
51,51_trigger,,24,0.004068754653124384,99.83273862622659,8953,8968
74,74_trigger,,24,0.0019489585005704473,99.9107939339875,8960,8968
global,combine,,24,0.15227863727788377,95.36128456735058,8552,8968
global,global_in_41_trigger,,24,0.15227863855139054,95.36128456735058,8552,8968
global,global_in_73_trigger,,24,0.15227863780263542,95.36128456735058,8552,8968
global,global_in_51_trigger,,24,0.15227863845979525,95.36128456735058,8552,8968
global,global_in_74_trigger,,24,0.15227863813661552,95.36128456735058,8552,8968
41,41_trigger,,25,0.023041838548237947,99.27520071364853,8903,8968
73,73_trigger,,25,0.0012708674305346103,99.95539696699376,8964,8968
51,51_trigger,,25,0.007995799247956377,99.66547725245317,8938,8968
74,74_trigger,,25,0.0008729783766792416,99.95539696699376,8964,8968
global,combine,,25,0.16804900199542924,94.79259589652096,8501,8968
global,global_in_41_trigger,,25,0.16804900262319963,94.79259589652096,8501,8968
global,global_in_73_trigger,,25,0.1680490003861964,94.79259589652096,8501,8968
global,global_in_51_trigger,,25,0.16804900019166677,94.79259589652096,8501,8968
global,global_in_74_trigger,,25,0.16804900462012223,94.79259589652096,8501,8968
