model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,global_in_41_trigger,,20,0.04946125820478513,98.450044603033,8829,8968
global,global_in_74_trigger,,20,0.017698361180225483,99.28635147190009,8904,8968
global,global_in_73_trigger,,20,0.00928674304574237,99.68777876895629,8940,8968
global,global_in_51_trigger,,20,0.12497818009394776,97.08965209634255,8707,8968
41,41_trigger,,21,0.005866972036407052,99.77698483496877,8948,8968
74,74_trigger,,21,0.003706377024028868,99.86619090098127,8956,8968
73,73_trigger,,21,0.010956142674491846,99.72123104371097,8943,8968
51,51_trigger,,21,0.033777408633426605,98.7399643175736,8855,8968
global,combine,,21,2.0643074198184705e-08,100.0,8968,8968
global,global_in_73_trigger,,21,0.02961319080140251,98.77341659232827,8858,8968
global,global_in_41_trigger,,21,0.01716532689123248,99.21944692239072,8898,8968
global,global_in_74_trigger,,21,0.011900228694699004,99.67662801070473,8939,8968
global,global_in_51_trigger,,21,0.14358949674642305,96.92239072256913,8692,8968
73,73_trigger,,22,0.0013967835476716612,99.97769848349688,8966,8968
41,41_trigger,,22,0.008912486326760737,99.62087421944692,8934,8968
74,74_trigger,,22,0.0028409777853253717,99.9107939339875,8960,8968
51,51_trigger,,22,0.026123426812109718,99.07448706512044,8885,8968
global,combine,,22,2.180003695056854e-09,100.0,8968,8968
global,global_in_41_trigger,,22,0.030947850276047264,98.9406779661017,8873,8968
global,global_in_51_trigger,,22,0.0198087032665133,99.25289919714541,8901,8968
global,global_in_74_trigger,,22,0.010024026407888052,99.65432649420161,8937,8968
global,global_in_73_trigger,,22,0.13377833109179976,97.11195361284567,8709,8968
41,41_trigger,,23,0.004107526372120688,99.84388938447815,8954,8968
51,51_trigger,,23,0.0005088586087377263,99.97769848349688,8966,8968
74,74_trigger,,23,0.0024288067876547174,99.88849241748439,8958,8968
73,73_trigger,,23,0.022903531189379333,99.38670829616414,8913,8968
global,combine,,23,3.98782151120882e-11,100.0,8968,8968
global,global_in_51_trigger,,23,0.003762800449425069,99.9107939339875,8960,8968
global,global_in_41_trigger,,23,0.0015764853525813646,99.93309545049064,8962,8968
global,global_in_74_trigger,,23,0.002765739663967895,99.92194469223907,8961,8968
global,global_in_73_trigger,,23,0.07673497701069351,98.26048171275646,8812,8968
51,51_trigger,,24,0.0009944561417316346,99.96654772524532,8965,8968
41,41_trigger,,24,0.011404556482198411,99.48706512042818,8922,8968
74,74_trigger,,24,0.002406438859426096,99.92194469223907,8961,8968
73,73_trigger,,24,0.0470742987570326,98.7957181088314,8860,8968
global,combine,,24,2.99085487944919e-09,100.0,8968,8968
global,global_in_41_trigger,,24,0.038610617546143464,98.5392506690455,8837,8968
global,global_in_73_trigger,,24,0.01953934899072913,99.1971454058876,8896,8968
global,global_in_74_trigger,,24,0.013779227964764496,99.55396966993756,8928,8968
global,global_in_51_trigger,,24,0.13618812389964347,97.078501338091,8706,8968
41,41_trigger,,25,0.0029620764083790833,99.92194469223907,8961,8968
73,73_trigger,,25,0.00956655162719778,99.5985727029438,8932,8968
74,74_trigger,,25,4.7933251619866636e-05,100.0,8968,8968
51,51_trigger,,25,0.018877206157028554,99.37555753791257,8912,8968
global,combine,,25,1.3292738898902084e-11,100.0,8968,8968
global,global_in_73_trigger,,25,0.008714023137375394,99.65432649420161,8937,8968
global,global_in_74_trigger,,25,0.003287325788224391,99.86619090098127,8956,8968
global,global_in_41_trigger,,25,0.0026380260384982904,99.9107939339875,8960,8968
global,global_in_51_trigger,,25,0.07769868127804834,98.1935771632471,8806,8968
