local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
74,104,11,4,0.005407006945461035,88.50987432675045,493,557
74,105,11,5,0.004356432240456343,92.45960502692998,515,557
74,106,11,6,0.004265961237251759,90.84380610412927,506,557
74,107,11,7,0.003610283602029085,91.20287253141831,508,557
74,108,11,8,0.003059257287532091,94.25493716337523,525,557
74,109,11,9,0.0028284015133976936,94.43447037701975,526,557
74,110,11,10,0.0027061235159635544,94.7935368043088,528,557
23,11,11,1,0.0007237885147333145,98.97610921501706,290,293
76,11,11,1,0.0019516843603923917,97.43589743589743,76,78
63,11,11,1,0.0021054192911833525,96.28796400449944,856,889
11,11,11,1,0.001419347245246172,97.98449612403101,632,645
75,11,11,1,0.0014352541184052825,96.7930029154519,664,686
43,11,11,1,0.0007715473766438663,98.2843137254902,401,408
46,11,11,1,0.0019641397520899773,95.77464788732394,680,710
37,11,11,1,0.001960010500624776,97.32558139534883,837,860
21,11,11,1,0.0014335688902065158,96.7948717948718,302,312
35,11,11,1,0.0006883988971821964,98.39679358717434,491,499
61,11,11,1,0.001572421402670443,97.13876967095851,679,699
64,11,11,1,0.0020340296905487776,96.1869618696187,782,813
28,11,11,1,0.0015232993755489588,96.8063872255489,485,501
67,11,11,1,0.0018860131967812777,96.19238476953907,960,998
22,11,11,1,0.0018412747886031866,97.42710120068611,568,583
82,11,11,1,0.0014944594586268067,97.75596072931276,697,713
41,111,12,1,0.023022973909974098,55.940594059405946,339,606
41,112,12,2,0.014026154763996601,57.0957095709571,346,606
41,113,12,3,0.011223342269659042,65.18151815181518,395,606
41,114,12,4,0.011416987515985966,63.6963696369637,386,606
41,115,12,5,0.010658031329512596,69.14191419141915,419,606
41,116,12,6,0.010387836024165154,67.32673267326733,408,606
41,117,12,7,0.010190232656896114,68.97689768976898,418,606
41,118,12,8,0.010538585484027863,65.84158415841584,399,606
41,119,12,9,0.010023994371294975,68.64686468646865,416,606
41,120,12,10,0.010312148369848728,68.64686468646865,416,606
73,111,12,1,0.025200460106134415,56.51438240270728,334,591
73,112,12,2,0.023636961355805397,35.025380710659896,207,591
73,113,12,3,0.016789870336651802,53.80710659898477,318,591
73,114,12,4,0.015802837908267975,54.82233502538071,324,591
73,115,12,5,0.015378717333078384,58.544839255499156,346,591
73,116,12,6,0.013996483758091927,63.62098138747885,376,591
73,117,12,7,0.014053897932171822,59.390862944162436,351,591
73,118,12,8,0.013958515599370003,58.37563451776649,345,591
73,119,12,9,0.013361874036490917,60.575296108291035,358,591
73,120,12,10,0.013619332574307919,58.88324873096447,348,591
51,111,12,1,0.0183428805321455,63.556338028169016,361,568
51,112,12,2,0.013205300085246563,60.56338028169014,344,568
51,113,12,3,0.011355123482644558,68.30985915492957,388,568
51,114,12,4,0.010260541923344135,70.77464788732394,402,568
51,115,12,5,0.010531635023653507,66.19718309859155,376,568
51,116,12,6,0.009998512454330921,69.19014084507043,393,568
51,117,12,7,0.009539724327623844,71.65492957746478,407,568
51,118,12,8,0.009544245898723602,69.71830985915493,396,568
51,119,12,9,0.009296831674873829,72.00704225352112,409,568
51,120,12,10,0.009041477926075459,69.36619718309859,394,568
74,111,12,1,0.021666698157787323,56.37342908438061,314,557
74,112,12,2,0.009990240447223186,74.32675044883304,414,557
74,113,12,3,0.004762804135680199,89.5870736086176,499,557
74,114,12,4,0.0046817283146083355,91.56193895870736,510,557
74,115,12,5,0.003944181837141514,91.92100538599641,512,557
74,116,12,6,0.0031611379235982895,93.71633752244165,522,557
74,117,12,7,0.002703137928619981,95.51166965888689,532,557
74,118,12,8,0.002902114996686578,93.71633752244165,522,557
74,119,12,9,0.002035462763160467,95.69120287253142,533,557
74,120,12,10,0.0023437838535755873,95.51166965888689,532,557
60,12,12,1,0.0018760190578177571,96.7455621301775,327,338
42,12,12,1,0.00142691342625767,98.72881355932203,233,236
85,12,12,1,0.0007903166697360575,98.60788863109049,425,431
56,12,12,1,0.0012901434674859047,98.06818181818183,863,880
57,12,12,1,0.001659295056015253,96.7930029154519,332,343
63,12,12,1,0.001734639285132289,96.28796400449944,856,889
77,12,12,1,0.0017979070544242859,96.9439728353141,571,589
18,12,12,1,0.0019732157234102488,96.94989106753813,445,459
43,12,12,1,0.001345673343166709,97.79411764705883,399,408
91,12,12,1,0.000696652103215456,98.4375,252,256
52,12,12,1,0.0008404707186855376,98.41897233201581,249,253
28,12,12,1,0.001368316705338657,97.60479041916167,489,501
37,12,12,1,0.0015306754503399134,97.20930232558139,836,860
96,12,12,1,0.0013244602596387267,97.76785714285714,657,672
99,12,12,1,0.000989891472272575,98.6737400530504,372,377
80,12,12,1,0.0009363641147501767,98.60788863109049,425,431
41,121,13,1,0.0216822512447834,58.580858085808586,355,606
41,122,13,2,0.01302189938724041,62.87128712871287,381,606
41,123,13,3,0.011939550749957561,63.6963696369637,386,606
41,124,13,4,0.011307628825306892,67.32673267326733,408,606
41,125,13,5,0.01074904017150402,69.63696369636963,422,606
41,126,13,6,0.010820054449141026,69.80198019801979,423,606
41,127,13,7,0.010880622081458569,69.63696369636963,422,606
41,128,13,8,0.010748312808573246,66.996699669967,406,606
41,129,13,9,0.010558209381997585,68.97689768976898,418,606
41,130,13,10,0.011252732016146183,65.01650165016501,394,606
73,121,13,1,0.02412557415664196,59.22165820642979,350,591
73,122,13,2,0.02322974242269993,34.179357021996616,202,591
73,123,13,3,0.015776267275214195,57.021996615905245,337,591
73,124,13,4,0.015164959244430065,58.544839255499156,346,591
73,125,13,5,0.01520902942866087,57.021996615905245,337,591
73,126,13,6,0.014222674071788788,61.59052453468698,364,591
73,127,13,7,0.014032479375600815,59.89847715736041,354,591
73,128,13,8,0.0136798657476902,59.729272419627755,353,591
73,129,13,9,0.013372257351875305,61.42131979695431,363,591
73,130,13,10,0.01332482136785984,60.74450084602368,359,591
51,121,13,1,0.019365770742297173,61.97183098591549,352,568
51,122,13,2,0.01211464498192072,63.90845070422535,363,568
51,123,13,3,0.010243427008390427,70.4225352112676,400,568
51,124,13,4,0.010459022596478462,68.13380281690141,387,568
51,125,13,5,0.010249466635286808,68.48591549295774,389,568
51,126,13,6,0.00991042423993349,70.07042253521126,398,568
51,127,13,7,0.009935942478477955,67.25352112676056,382,568
51,128,13,8,0.009350462816655636,70.07042253521126,398,568
51,129,13,9,0.009099716320633888,71.65492957746478,407,568
51,130,13,10,0.009410349652171135,71.12676056338029,404,568
74,121,13,1,0.019725767895579338,60.68222621184919,338,557
74,122,13,2,0.0102912662550807,71.8132854578097,400,557
74,123,13,3,0.004774712026119232,89.94614003590664,501,557
74,124,13,4,0.0036181637551635504,92.81867145421903,517,557
74,125,13,5,0.003494921140372753,93.17773788150808,519,557
74,126,13,6,0.0030004922300577164,94.43447037701975,526,557
74,127,13,7,0.002237602835521102,95.51166965888689,532,557
74,128,13,8,0.0026104848366230726,94.61400359066428,527,557
74,129,13,9,0.002362203085795045,96.05026929982047,535,557
74,130,13,10,0.002655747812241316,94.61400359066428,527,557
13,13,13,1,0.0009148610988631845,97.95640326975476,719,734
98,13,13,1,0.0013395234709605575,96.9437652811736,793,818
78,13,13,1,0.0008988508488982916,98.34983498349835,298,303
46,13,13,1,0.0017987616593018174,96.90140845070422,688,710
45,13,13,1,0.0013243869179859757,97.45222929936305,612,628
62,13,13,1,0.0009738549706526101,98.81796690307328,418,423
50,13,13,1,0.0017647818895056844,96.41350210970464,457,474
67,13,13,1,0.0011706792283803225,97.99599198396794,978,998
14,13,13,1,0.001254132715985179,98.40425531914893,370,376
36,13,13,1,0.0010186965810135007,98.00995024875621,985,1005
24,13,13,1,0.0016047118697315454,96.04221635883906,364,379
7,13,13,1,0.0013825102942064404,97.1291866028708,406,418
4,13,13,1,0.0015068171778693795,97.56838905775076,642,658
80,13,13,1,0.0007053498411551118,98.83990719257541,426,431
39,13,13,1,0.0011283796047791839,98.44357976653697,253,257
26,13,13,1,0.0012745161075145006,97.29241877256317,539,554
41,131,14,1,0.020193183794617653,59.240924092409244,359,606
41,132,14,2,0.014513540081679821,55.44554455445545,336,606
41,133,14,3,0.011515180580317974,68.97689768976898,418,606
41,134,14,4,0.01082232128828764,66.5016501650165,403,606
41,135,14,5,0.01061595045030117,68.8118811881188,417,606
41,136,14,6,0.010930653661489487,67.49174917491749,409,606
41,137,14,7,0.009752138517796993,75.9075907590759,460,606
41,138,14,8,0.010659211315214634,66.83168316831683,405,606
41,139,14,9,0.010335567407310009,69.14191419141915,419,606
41,140,14,10,0.01062870305031538,66.996699669967,406,606
73,131,14,1,0.024851083755493164,57.360406091370564,339,591
73,132,14,2,0.023218346759676933,38.578680203045685,228,591
73,133,14,3,0.018474891781806946,34.686971235194584,205,591
73,134,14,4,0.017121247947216034,50.592216582064296,299,591
73,135,14,5,0.015967128798365593,60.236886632825716,356,591
73,136,14,6,0.01460263691842556,60.236886632825716,356,591
73,137,14,7,0.01466913241893053,61.082910321489,361,591
73,138,14,8,0.014130513183772564,61.92893401015228,366,591
73,139,14,9,0.014406691305339336,58.71404399323181,347,591
73,140,14,10,0.013969018124043941,62.098138747884946,367,591
51,131,14,1,0.020350929349660873,59.154929577464785,336,568
51,132,14,2,0.013202804140746593,64.08450704225352,364,568
51,133,14,3,0.011640176177024841,66.19718309859155,376,568
51,134,14,4,0.011465242132544518,63.20422535211267,359,568
51,135,14,5,0.010724030435085297,68.30985915492957,388,568
51,136,14,6,0.010108674876391888,70.4225352112676,400,568
51,137,14,7,0.010268833488225937,68.66197183098592,390,568
51,138,14,8,0.010157897137105465,67.42957746478874,383,568
51,139,14,9,0.00992545671761036,70.24647887323944,399,568
51,140,14,10,0.00992013793438673,69.19014084507043,393,568
74,131,14,1,0.021385489031672478,58.707360861759426,327,557
74,132,14,2,0.010147221386432648,72.35188509874327,403,557
74,133,14,3,0.0048192813992500305,90.30520646319569,503,557
74,134,14,4,0.004419918637722731,90.84380610412927,506,557
74,135,14,5,0.003823760664090514,92.63913824057451,516,557
74,136,14,6,0.003321454394608736,93.71633752244165,522,557
74,137,14,7,0.002858242951333523,94.61400359066428,527,557
74,138,14,8,0.002554131206125021,94.61400359066428,527,557
74,139,14,9,0.002634183969348669,94.61400359066428,527,557
74,140,14,10,0.0027886086609214544,94.25493716337523,525,557
29,14,14,1,0.0009471981902606785,98.20359281437125,984,1002
4,14,14,1,0.0008844022522680461,98.17629179331307,646,658
42,14,14,1,0.001338872592896223,98.72881355932203,233,236
69,14,14,1,0.0019110400462523103,95.703125,245,256
95,14,14,1,0.00036710422136820853,99.33554817275747,598,602
80,14,14,1,0.0007818787707947195,99.07192575406032,427,431
8,14,14,1,0.0016491662245243788,96.99842022116904,614,633
25,14,14,1,0.0014896419597789645,97.52704791344668,631,647
68,14,14,1,0.001193721080198884,97.97570850202429,484,494
70,14,14,1,0.0015881313011050224,96.8232044198895,701,724
61,14,14,1,0.0012885034084320068,97.42489270386267,681,699
64,14,14,1,0.001360291033051908,97.7859778597786,795,813
31,14,14,1,0.0011816751211881638,97.48502994011976,814,835
10,14,14,1,0.002072274452075362,96.63677130044843,862,892
23,14,14,1,0.0007717328844591975,98.63481228668942,289,293
7,14,14,1,0.0011201438028365374,97.60765550239235,408,418
41,141,15,1,0.018545933067798615,62.70627062706271,380,606
41,142,15,2,0.014202036894857883,59.900990099009896,363,606
41,143,15,3,0.011572595685720444,66.006600660066,400,606
41,144,15,4,0.011583972722291946,65.51155115511551,397,606
41,145,15,5,0.010985174216330051,68.31683168316832,414,606
41,146,15,6,0.011204893700778484,66.006600660066,400,606
41,147,15,7,0.010446283966302872,67.98679867986799,412,606
41,148,15,8,0.010428079403936863,68.15181518151815,413,606
41,149,15,9,0.010451694950461388,68.8118811881188,417,606
41,150,15,10,0.010036671534180641,70.46204620462046,427,606
73,141,15,1,0.023278722539544106,59.05245346869712,349,591
73,142,15,2,0.021252695471048355,40.609137055837564,240,591
73,143,15,3,0.014769486151635647,60.40609137055838,357,591
73,144,15,4,0.014454945921897888,58.88324873096447,348,591
73,145,15,5,0.013612022623419762,63.113367174280874,373,591
73,146,15,6,0.01350408885627985,57.1912013536379,338,591
73,147,15,7,0.013658832758665085,58.03722504230119,343,591
73,148,15,8,0.013459865935146809,62.605752961082906,370,591
73,149,15,9,0.013009120710194111,62.098138747884946,367,591
73,150,15,10,0.012812878005206585,63.95939086294417,378,591
51,141,15,1,0.018495602533221245,61.79577464788733,351,568
51,142,15,2,0.012841121293604374,60.387323943661976,343,568
51,143,15,3,0.011103669181466103,68.48591549295774,389,568
51,144,15,4,0.010478276759386063,69.01408450704226,392,568
51,145,15,5,0.01020803302526474,68.83802816901408,391,568
51,146,15,6,0.009758640080690384,68.83802816901408,391,568
51,147,15,7,0.009812063537538052,67.6056338028169,384,568
51,148,15,8,0.009354479610919952,71.30281690140845,405,568
51,149,15,9,0.009648342616856098,68.83802816901408,391,568
51,150,15,10,0.009279523976147175,69.71830985915493,396,568
74,141,15,1,0.019751545041799545,61.04129263913825,340,557
74,142,15,2,0.009383510798215866,72.5314183123878,404,557
74,143,15,3,0.005717485677450895,87.25314183123878,486,557
74,144,15,4,0.0038056322373449802,91.92100538599641,512,557
74,145,15,5,0.003695307532325387,92.10053859964094,513,557
74,146,15,6,0.0027510717045515776,94.61400359066428,527,557
74,147,15,7,0.0024742684327065945,94.61400359066428,527,557
74,148,15,8,0.002326957881450653,94.97307001795332,529,557
74,149,15,9,0.002166767604649067,94.61400359066428,527,557
74,150,15,10,0.0021738195791840553,95.15260323159784,530,557
46,15,15,1,0.0014672045363113284,97.32394366197184,691,710
65,15,15,1,0.0009481763117946684,98.11320754716981,364,371
57,15,15,1,0.0016013702843338251,96.7930029154519,332,343
83,15,15,1,0.00132790079806,98.38337182448036,426,433
9,15,15,1,0.0010528888087719679,97.93577981651376,427,436
64,15,15,1,0.0013184950221329927,97.41697416974169,792,813
58,15,15,1,0.0016761188162490726,96.37681159420289,266,276
12,15,15,1,0.0018565687350928783,96.03448275862068,1114,1160
96,15,15,1,0.0015505388146266341,98.06547619047619,659,672
90,15,15,1,0.0015755553031340241,97.51098096632504,666,683
28,15,15,1,0.001165030524134636,97.80439121756487,490,501
33,15,15,1,0.0015868931077420712,96.78972712680579,603,623
75,15,15,1,0.0009102589101530612,98.10495626822157,673,686
13,15,15,1,0.0011612089583650231,97.68392370572208,717,734
32,15,15,1,0.0015303029213100672,97.54350051177073,953,977
80,15,15,1,0.0006959282327443361,98.60788863109049,425,431
41,151,16,1,0.020457718521356583,58.745874587458744,356,606
41,152,16,2,0.014313300140202045,57.0957095709571,346,606
41,153,16,3,0.011280267499387264,67.16171617161716,407,606
41,154,16,4,0.010752739384770393,66.83168316831683,405,606
41,155,16,5,0.010643012821674347,66.33663366336634,402,606
41,156,16,6,0.010625527240335941,67.65676567656766,410,606
41,157,16,7,0.010242883116006851,68.31683168316832,414,606
41,158,16,8,0.010399826802313328,70.62706270627062,428,606
41,159,16,9,0.009466053918004036,73.92739273927393,448,606
41,160,16,10,0.010043326765298843,69.47194719471948,421,606
73,151,16,1,0.02474275603890419,56.34517766497462,333,591
73,152,16,2,0.022607333958148956,44.67005076142132,264,591
73,153,16,3,0.015534263104200363,54.483925549915405,322,591
73,154,16,4,0.01529555581510067,57.360406091370564,339,591
73,155,16,5,0.014707138761878014,56.17597292724196,332,591
73,156,16,6,0.013753090053796768,61.59052453468698,364,591
73,157,16,7,0.013589734211564064,57.52961082910322,340,591
73,158,16,8,0.013256940990686417,61.59052453468698,364,591
73,159,16,9,0.013384897261857986,59.22165820642979,350,591
73,160,16,10,0.012474574148654938,63.62098138747885,376,591
51,151,16,1,0.019415300339460373,59.859154929577464,340,568
51,152,16,2,0.012526034377515316,60.2112676056338,342,568
51,153,16,3,0.010567664168775082,69.36619718309859,394,568
51,154,16,4,0.010510919615626335,66.02112676056338,375,568
51,155,16,5,0.010049780830740929,69.36619718309859,394,568
51,156,16,6,0.009599658660590649,70.95070422535211,403,568
51,157,16,7,0.009371529333293438,70.4225352112676,400,568
51,158,16,8,0.009249630384147167,71.65492957746478,407,568
51,159,16,9,0.008978841826319695,71.47887323943662,406,568
51,160,16,10,0.008883657865226269,72.88732394366197,414,568
74,151,16,1,0.019549701362848282,58.88689407540395,328,557
74,152,16,2,0.010494505055248737,74.1472172351885,413,557
74,153,16,3,0.004414024297147989,91.56193895870736,510,557
74,154,16,4,0.004083030857145786,92.45960502692998,515,557
74,155,16,5,0.0028854866977781057,95.15260323159784,530,557
74,156,16,6,0.0025960602797567844,95.33213644524237,531,557
74,157,16,7,0.003057420253753662,94.61400359066428,527,557
74,158,16,8,0.0024581903126090765,96.05026929982047,535,557
74,159,16,9,0.00222410773858428,95.69120287253142,533,557
74,160,16,10,0.0023191277869045734,95.33213644524237,531,557
23,16,16,1,0.0006171839777380228,98.63481228668942,289,293
25,16,16,1,0.001191690913401544,98.145285935085,635,647
12,16,16,1,0.001665303367190063,96.98275862068965,1125,1160
58,16,16,1,0.001524726627394557,96.37681159420289,266,276
19,16,16,1,0.0013555634068325162,97.5609756097561,200,205
11,16,16,1,0.001249508117325604,97.20930232558139,627,645
13,16,16,1,0.0008274668361991644,98.09264305177112,720,734
82,16,16,1,0.001290377345867455,97.47545582047685,695,713
50,16,16,1,0.0016984137473627925,95.9915611814346,455,474
34,16,16,1,0.0008758801268413663,98.78934624697337,408,413
14,16,16,1,0.0015597571618855,97.07446808510637,365,376
55,16,16,1,0.0014205515617504716,97.17514124293785,344,354
53,16,16,1,0.0007877122843638062,98.37618403247632,727,739
36,16,16,1,0.0011905140709131956,97.31343283582089,978,1005
6,16,16,1,0.0012190176639705896,97.5609756097561,600,615
47,16,16,1,0.0008559509878978133,98.71134020618557,766,776
41,161,17,1,0.02024143375456333,56.930693069306926,345,606
41,162,17,2,0.014285150915384293,54.78547854785478,332,606
41,163,17,3,0.011872722767293453,68.15181518151815,413,606
41,164,17,4,0.01107399445027113,69.96699669966998,424,606
41,165,17,5,0.011267195455729961,65.67656765676567,398,606
41,166,17,6,0.010762399062514305,67.82178217821783,411,606
41,167,17,7,0.010717961937189102,67.32673267326733,408,606
41,168,17,8,0.010066487826406956,70.46204620462046,427,606
41,169,17,9,0.01013220101594925,67.82178217821783,411,606
41,170,17,10,0.009808451868593693,70.79207920792079,429,606
73,161,17,1,0.022011570632457733,60.74450084602368,359,591
73,162,17,2,0.019391192123293877,44.50084602368866,263,591
73,163,17,3,0.016985364258289337,50.08460236886633,296,591
73,164,17,4,0.014751404523849487,60.575296108291035,358,591
73,165,17,5,0.01453401893377304,58.544839255499156,346,591
73,166,17,6,0.013323334977030754,60.74450084602368,359,591
73,167,17,7,0.013242744840681553,60.913705583756354,360,591
73,168,17,8,0.012590927071869373,61.75972927241963,365,591
73,169,17,9,0.012878455221652985,60.74450084602368,359,591
73,170,17,10,0.012458733282983303,64.12859560067682,379,591
51,161,17,1,0.016754362732172012,64.43661971830986,366,568
51,162,17,2,0.012304884381592274,59.859154929577464,340,568
51,163,17,3,0.010588530451059341,67.78169014084507,385,568
51,164,17,4,0.010432569310069084,66.19718309859155,376,568
51,165,17,5,0.009782714769244194,68.83802816901408,391,568
51,166,17,6,0.009224746376276016,73.41549295774648,417,568
51,167,17,7,0.009029313921928406,70.59859154929578,401,568
51,168,17,8,0.008881411515176296,69.8943661971831,397,568
51,169,17,9,0.00837230309844017,72.35915492957746,411,568
51,170,17,10,0.00849730521440506,73.06338028169014,415,568
74,161,17,1,0.017752058804035187,64.4524236983842,359,557
74,162,17,2,0.0098196966573596,77.19928186714542,430,557
74,163,17,3,0.004987101070582867,91.92100538599641,512,557
74,164,17,4,0.0035186915192753077,95.15260323159784,530,557
74,165,17,5,0.0032693834509700537,94.0754039497307,524,557
74,166,17,6,0.0025777495466172695,95.69120287253142,533,557
74,167,17,7,0.0025941499043256044,94.7935368043088,528,557
74,168,17,8,0.002322835847735405,95.87073608617594,534,557
74,169,17,9,0.0022056519519537687,96.05026929982047,535,557
74,170,17,10,0.0025391262024641037,95.51166965888689,532,557
92,17,17,1,0.0015387823805212975,97.43863393810031,913,937
37,17,17,1,0.0009017622214742005,98.6046511627907,848,860
43,17,17,1,0.0011593650560826063,98.0392156862745,400,408
17,17,17,1,0.0014061573892831802,97.74193548387096,606,620
2,17,17,1,0.0011359313502907753,98.90510948905109,542,548
66,17,17,1,0.0010142518440261483,97.72727272727273,645,660
6,17,17,1,0.0009374248911626637,97.88617886178862,602,615
38,17,17,1,0.0013903126819059253,96.87150837988827,867,895
45,17,17,1,0.0014595352113246918,97.61146496815286,613,628
81,17,17,1,0.0006574933067895472,98.77750611246944,1212,1227
4,17,17,1,0.0009791228221729398,97.87234042553192,644,658
24,17,17,1,0.0014610482612624764,96.56992084432717,366,379
54,17,17,1,0.0013920896453782916,97.6878612716763,507,519
10,17,17,1,0.0011042678961530328,98.09417040358744,875,892
11,17,17,1,0.001113679725676775,98.13953488372093,633,645
80,17,17,1,0.0007602587575092912,98.37587006960557,424,431
41,171,18,1,0.02000534161925316,60.066006600660074,364,606
41,172,18,2,0.013490457087755203,58.580858085808586,355,606
41,173,18,3,0.011381617747247219,62.70627062706271,380,606
41,174,18,4,0.011343281716108322,61.386138613861384,372,606
41,175,18,5,0.01067560538649559,66.996699669967,406,606
41,176,18,6,0.010795044712722301,67.16171617161716,407,606
41,177,18,7,0.010054185055196285,70.79207920792079,429,606
41,178,18,8,0.010346750728785992,69.47194719471948,421,606
41,179,18,9,0.010103622451424599,69.80198019801979,423,606
41,180,18,10,0.010147549211978912,68.8118811881188,417,606
73,171,18,1,0.02403906360268593,54.483925549915405,322,591
73,172,18,2,0.02189994975924492,39.93231810490694,236,591
73,173,18,3,0.015675922855734825,52.45346869712352,310,591
73,174,18,4,0.014681545086205006,54.99153976311336,325,591
73,175,18,5,0.013615493662655354,60.913705583756354,360,591
73,176,18,6,0.013512825593352318,62.2673434856176,368,591
73,177,18,7,0.013189622201025486,60.575296108291035,358,591
73,178,18,8,0.013203546404838562,60.575296108291035,358,591
73,179,18,9,0.012640274129807949,61.082910321489,361,591
73,180,18,10,0.012166975066065788,65.65143824027074,388,591
51,171,18,1,0.0184215996414423,61.61971830985915,350,568
51,172,18,2,0.012534156441688538,57.9225352112676,329,568
51,173,18,3,0.011199921369552612,69.01408450704226,392,568
51,174,18,4,0.010031226091086864,70.77464788732394,402,568
51,175,18,5,0.009705862030386925,69.71830985915493,396,568
51,176,18,6,0.009210539981722832,70.95070422535211,403,568
51,177,18,7,0.00884272437542677,72.00704225352112,409,568
51,178,18,8,0.008530130609869957,71.47887323943662,406,568
51,179,18,9,0.008287939243018627,71.65492957746478,407,568
51,180,18,10,0.00794041994959116,73.59154929577466,418,568
74,171,18,1,0.019205469638109207,61.22082585278277,341,557
74,172,18,2,0.009158831089735031,77.19928186714542,430,557
74,173,18,3,0.003927976358681917,92.99820466786356,518,557
74,174,18,4,0.0038275043480098248,91.02333931777379,507,557
74,175,18,5,0.0029257002752274275,94.61400359066428,527,557
74,176,18,6,0.0030824942514300346,93.89587073608617,523,557
74,177,18,7,0.0023169817868620157,95.51166965888689,532,557
74,178,18,8,0.002115807728841901,95.69120287253142,533,557
74,179,18,9,0.0017237940337508917,97.48653500897666,543,557
74,180,18,10,0.001953801838681102,96.22980251346499,536,557
7,18,18,1,0.0008470876491628587,98.56459330143541,412,418
72,18,18,1,0.0008192250970751047,98.08481532147742,717,731
14,18,18,1,0.0012612449936568737,97.3404255319149,366,376
99,18,18,1,0.0008309493423439562,98.93899204244032,373,377
12,18,18,1,0.001294218352995813,97.67241379310346,1133,1160
93,18,18,1,0.00048484126455150545,99.19743178170144,618,623
25,18,18,1,0.0012061032466590405,97.52704791344668,631,647
34,18,18,1,0.0006260027294047177,99.0314769975787,409,413
57,18,18,1,0.002110986737534404,95.91836734693877,329,343
69,18,18,1,0.001353482366539538,98.4375,252,256
58,18,18,1,0.001466933754272759,96.37681159420289,266,276
2,18,18,1,0.0011691523250192404,98.72262773722628,541,548
4,18,18,1,0.0007039035554043949,98.48024316109422,648,658
1,18,18,1,0.0012613245053216815,97.89473684210527,744,760
20,18,18,1,0.0015594492433592677,96.96969696969697,416,429
49,18,18,1,0.0008448787266388535,98.22134387351778,497,506
41,181,19,1,0.017398184165358543,64.52145214521452,391,606
41,182,19,2,0.012678761966526508,62.541254125412536,379,606
41,183,19,3,0.011827046982944012,60.396039603960396,366,606
41,184,19,4,0.0110015869140625,67.32673267326733,408,606
41,185,19,5,0.010534808039665222,67.82178217821783,411,606
41,186,19,6,0.010531210340559483,69.47194719471948,421,606
41,187,19,7,0.010314377024769783,69.3069306930693,420,606
41,188,19,8,0.01034738589078188,67.98679867986799,412,606
41,189,19,9,0.009925405494868755,68.8118811881188,417,606
41,190,19,10,0.009959437884390354,69.3069306930693,420,606
73,181,19,1,0.02422025240957737,55.32994923857868,327,591
73,182,19,2,0.023167544975876808,31.979695431472084,189,591
73,183,19,3,0.016440948471426964,60.236886632825716,356,591
73,184,19,4,0.015171692706644535,58.71404399323181,347,591
73,185,19,5,0.013994970358908176,61.082910321489,361,591
73,186,19,6,0.014053164049983025,58.37563451776649,345,591
73,187,19,7,0.012970744632184505,62.2673434856176,368,591
73,188,19,8,0.012111895717680454,67.17428087986464,397,591
73,189,19,9,0.010926262475550175,72.08121827411168,426,591
73,190,19,10,0.011007756926119328,70.89678510998309,419,591
51,181,19,1,0.016545070335268974,65.66901408450704,373,568
51,182,19,2,0.010830076411366463,67.42957746478874,383,568
51,183,19,3,0.010230949148535728,68.83802816901408,391,568
51,184,19,4,0.010100257582962513,68.13380281690141,387,568
51,185,19,5,0.009541692212224007,68.30985915492957,388,568
51,186,19,6,0.009148413315415382,71.83098591549296,408,568
51,187,19,7,0.008710309863090515,72.7112676056338,413,568
51,188,19,8,0.008672618307173252,70.4225352112676,400,568
