41,73,51,74,23,76,63,11,75,43,46,37,21,35,61,64,28,67,22,82
0.011532182805240154,0.012936950661242008,0.011684490367770195,0.012360136955976486,0.04858492314815521,0.015859829261898994,0.0728427842259407,0.05726304650306702,0.06790799647569656,0.04991564154624939,0.05404694750905037,0.07977666705846786,0.044800762087106705,0.06497400254011154,0.06383951008319855,0.06438455730676651,0.06550572067499161,0.07315993309020996,0.059515174478292465,0.0691087618470192
4.557183080923636,3.962598945032152,4.216707314356923,3.908783846160575,0.5163872892791495,0.42046482559238224,1.0580174753227751,0.9734661912440246,0.872419776398157,0.7043045957526128,1.1382542362817145,0.9341600049541604,0.5988542106903992,0.6612781043831661,0.9476643460549803,1.0946258308012822,0.6591128845273334,1.1837312725483033,0.8464638546021795,0.8923219275540633
41,73,51,74,60,42,85,56,57,63,77,18,43,91,52,28,37,96,99,80
0.010415940545499325,0.00987289659678936,0.011577321216464043,0.010418498888611794,0.04439377412199974,0.04646680876612663,0.06603064388036728,0.06323342770338058,0.045247696340084076,0.07269857823848724,0.05974964052438736,0.043958310037851334,0.06211069971323013,0.06057952716946602,0.051965851336717606,0.07654670625925064,0.06053008884191513,0.06794599443674088,0.07034453749656677,0.0659131407737732
3.9926832753480026,4.107924056542585,3.36721440634189,3.6690206918494255,0.5218079381102074,0.346894275713944,0.44667727491013304,0.955319613953402,0.5197882626051914,0.8394743705890519,0.6759352095199627,0.7160848048244708,0.44932921336841064,0.2880747776779473,0.33208533575817567,0.4477980663691417,0.9760103724839186,0.6779853510005515,0.3660765948246721,0.4469366404562862
41,73,51,74,13,98,78,46,45,62,50,67,14,36,24,7,4,80,39,26
0.01121357548981905,0.010146526619791985,0.011830438859760761,0.011431117542088032,0.05851030722260475,0.0587618388235569,0.046118076890707016,0.05564441531896591,0.06546983867883682,0.06561019271612167,0.05794277787208557,0.06972211599349976,0.04489174485206604,0.07684348523616791,0.05915812775492668,0.05168420448899269,0.06017142906785011,0.07170259207487106,0.05129668489098549,0.061850592494010925
3.8882087036992945,4.190969140403617,3.455688077696254,3.5062488902697106,0.9005488258778183,1.0014026460718144,0.4674932480900782,0.9190844634180548,0.6890514597797647,0.46029639514375065,0.5863429637558648,1.0305624316986632,0.5993973795240066,0.9404812458993519,0.4579154208111093,0.5777943670915286,0.7869073120948674,0.42780031714915845,0.35532577489850137,0.6410421316000321
41,73,51,74,29,4,42,69,95,80,8,25,68,70,61,64,31,10,23,7
0.010878653265535831,0.008807300589978695,0.011106670834124088,0.011056899093091488,0.07498384267091751,0.07160131633281708,0.04355394467711449,0.043700095266103745,0.06633131951093674,0.057901933789253235,0.060802191495895386,0.04914727807044983,0.05481767654418945,0.058077987283468246,0.0697721540927887,0.07574661076068878,0.07283689826726913,0.05113469809293747,0.05490237846970558,0.0528402216732502
3.9550995852041244,4.763455056374173,3.632149584592903,3.577075121245662,0.9487231495290721,0.647858234563218,0.38106740503093356,0.41259326819620196,0.6409432155850885,0.5246250289433444,0.7376593740858082,0.9347211981042394,0.6360560285627544,0.8834823835027421,0.7103999274809044,0.7591294711939373,0.8122099945722476,1.2393715568029116,0.37373117527073846,0.5582376959248125
41,73,51,74,46,65,57,83,9,64,58,12,96,90,28,33,75,13,32,80
0.011022246442735195,0.011443817056715488,0.011536845937371254,0.012369217351078987,0.06103771924972534,0.058599866926670074,0.04208732023835182,0.07115233689546585,0.058447301387786865,0.06340064108371735,0.03341808170080185,0.05349179357290268,0.0725640282034874,0.05646005645394325,0.06550294905900955,0.060376036912202835,0.06887400895357132,0.06274473667144775,0.07097923755645752,0.05449172481894493
3.9238362670631677,3.6860426269649587,3.514318740614221,3.2141753344278428,0.8286663661085685,0.44795181077398916,0.5796898463939467,0.4308664620474589,0.529015751467165,0.9133985015029927,0.5872353992750114,1.5487628552609136,0.6581311738393931,0.8615464260413065,0.5426219683538082,0.7351452055374094,0.7084260113242687,0.833937703955196,0.9815668590683257,0.5614981471461691
41,73,51,74,23,25,12,58,19,11,13,82,50,34,14,55,53,36,6,47
0.01171641331166029,0.010704094544053078,0.012511076405644417,0.011911552399396896,0.055743467062711716,0.05818891152739525,0.06490535289049149,0.04047369956970215,0.04189178720116615,0.05980424955487251,0.06697918474674225,0.05684930458664894,0.05421862751245499,0.05595064163208008,0.05513865128159523,0.04538699984550476,0.08244337886571884,0.06753449887037277,0.06519846618175507,0.08244957774877548
4.017636518930276,4.288130973452583,3.5273384778563175,3.6325243763850694,0.4024879419404266,0.8615742026977729,1.3903454703230558,0.526466515958915,0.3756427422393975,0.8345838978181918,0.8494988380522974,0.9730368486191836,0.6770855879134764,0.5705769591984091,0.5262880566624959,0.6038123823994382,0.693435428370458,1.1558084933731785,0.7294546830061696,0.7275157131058112
41,73,51,74,92,37,43,17,2,66,6,38,45,81,4,24,54,10,11,80
0.0103761600330472,0.01068652793765068,0.013109918683767319,0.011769557371735573,0.07152068614959717,0.07293189316987991,0.05549398064613342,0.054368916898965836,0.05870594456791878,0.052577029913663864,0.06300920248031616,0.0444735623896122,0.046803250908851624,0.09289095550775528,0.07015261054039001,0.05150720849633217,0.0435306690633297,0.06498195976018906,0.05815012753009796,0.0529598705470562
3.944355763675723,3.7352739473145498,2.926811902549057,3.196685570616875,0.8848368634982047,0.7961191070381665,0.49529266257528387,0.7694074657045253,0.6290565927060416,0.8466376939895132,0.6577693743851822,1.3589642221963674,0.9052882517371003,0.8909917711997528,0.6319745956699079,0.4957445672930719,0.8044094234827941,0.9271065926938006,0.7482351758325179,0.5483139453183176
41,73,51,74,7,72,14,99,12,93,25,34,57,69,58,2,4,1,20,49
0.011902688071131706,0.010898739099502563,0.01265644934028387,0.012753769755363464,0.060898590832948685,0.07073702663183212,0.0512273944914341,0.07357759028673172,0.06802739202976227,0.07011112570762634,0.044130839407444,0.059228699654340744,0.04847605898976326,0.048062197864055634,0.03957745060324669,0.06603675335645676,0.08005151897668839,0.06020594388246536,0.046582963317632675,0.0648568645119667
3.71322837389044,3.953714801681101,3.2734832396304707,3.1851992812161014,0.4978926475935143,0.7499253712717765,0.5320141009509155,0.3668987071876176,1.2448893499419689,0.6428154040592301,1.0686515673544197,0.5057134822949916,0.5140960740369694,0.38252747882672855,0.5048491357901544,0.6036383001094986,0.592485184947028,0.9179420629639744,0.6704257149221089,0.5648984900999495
41,73,51,74,57,27,43,49,0,45,25,8,12,55,26,62,65,54,94,68
0.011984508484601974,0.010418255813419819,0.01113621611148119,0.014338861219584942,0.04801240935921669,0.04801857843995094,0.0649520754814148,0.06747773289680481,0.05405302345752716,0.05784914642572403,0.056053437292575836,0.0578424446284771,0.07397141307592392,0.0470125712454319,0.07963405549526215,0.08311600983142853,0.06591212004423141,0.05004120245575905,0.03287828713655472,0.0652977004647255
3.628120920473051,4.068736058458858,3.659552623109299,2.788697376447212,0.5079096187742,0.7007752680868727,0.4462839205589657,0.5342072195597831,0.571659092194931,0.7752282191159675,0.8253944653242526,0.7829385058321262,1.125603884637117,0.5372913953828022,0.4924149820122807,0.35735024323295705,0.39766704642098377,0.7411207865496976,0.3200831522603819,0.5381523963609048
41,73,51,74,33,58,10,13,81,37,94,61,57,60,92,23,39,79,86,63
0.01270244736224413,0.010860007256269455,0.012407558970153332,0.014277881942689419,0.06113545224070549,0.038878172636032104,0.07517508417367935,0.06078018993139267,0.09832294285297394,0.07412654161453247,0.027670199051499367,0.08298265188932419,0.034033313393592834,0.04995447397232056,0.08111004531383514,0.05571914464235306,0.045124657452106476,0.045349251478910446,0.04826726019382477,0.07112275809049606
3.488979154446345,3.9796650892269954,3.3479690316612682,2.8530241264235023,0.7444524637267993,0.5183729582489477,0.8678807417426759,0.8827568981924213,0.9131029749622036,0.8484840745594677,0.3954686463354752,0.6155413391662249,0.7363318890948427,0.49394137621148676,0.8443838140788601,0.3832631475354617,0.4157066272228894,0.29239015028517557,0.37752156066585885,0.914138106129202
41,73,51,74,99,97,37,44,52,88,25,28,8,16,6,3,23,27,86,35
0.01187317818403244,0.010812466964125633,0.01245803851634264,0.011984803713858128,0.07971186935901642,0.050862349569797516,0.06603491306304932,0.04555658996105194,0.041584137827157974,0.05471138283610344,0.054039712995290756,0.07476259768009186,0.062461718916893005,0.07926972955465317,0.05949833616614342,0.05428140237927437,0.06114587187767029,0.05474365875124931,0.04217121750116348,0.0720360055565834
3.362534425693966,3.5998307241272616,3.004342750612716,3.061845670591916,0.30477938122520115,0.6284182295839469,0.8578865338950438,0.7443723142689155,0.39691829895756037,0.638338521117933,0.7885162426685245,0.4352800039196452,0.666330615421507,0.7599112559882842,0.6789961620357177,1.1194655660672326,0.30919502928715287,0.5639553316973804,0.3853798625316332,0.45331594127304475
41,73,51,74,29,48,11,43,33,12,97,15,42,20,90,56,54,24,38,32
