local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
51,125,13,5,0.009129165671765804,72.53521126760563,412,568
51,126,13,6,0.008546212688088417,72.88732394366197,414,568
51,127,13,7,0.008239729329943657,72.53521126760563,412,568
51,128,13,8,0.007325137034058571,82.9225352112676,471,568
51,129,13,9,0.006706111133098602,85.2112676056338,484,568
51,130,13,10,0.0068572936579585075,83.45070422535211,474,568
74,121,13,1,0.015499952249228954,65.1705565529623,363,557
74,122,13,2,0.0075895278714597225,83.84201077199282,467,557
74,123,13,3,0.003284574719145894,94.97307001795332,529,557
74,124,13,4,0.002402403624728322,95.51166965888689,532,557
74,125,13,5,0.002440567361190915,95.15260323159784,530,557
74,126,13,6,0.002080468228086829,95.69120287253142,533,557
74,127,13,7,0.001502231229096651,97.30700179533214,542,557
74,128,13,8,0.0019000477623194456,95.87073608617594,534,557
74,129,13,9,0.0017052816692739725,97.66606822262118,544,557
74,130,13,10,0.001928155543282628,96.76840215439856,539,557
13,13,13,1,0.0009750932222232223,98.09264305177112,720,734
98,13,13,1,0.001464619766920805,97.31051344743277,796,818
78,13,13,1,0.0010771483648568392,98.67986798679867,299,303
46,13,13,1,0.0017882757820189,97.04225352112677,689,710
45,13,13,1,0.0013706708559766412,97.61146496815286,613,628
62,13,13,1,0.0011347614927217364,97.87234042553192,414,423
50,13,13,1,0.001870505278930068,95.9915611814346,455,474
67,13,13,1,0.0012804983416572213,97.89579158316634,977,998
14,13,13,1,0.001268027233891189,98.40425531914893,370,376
36,13,13,1,0.0010949592106044292,98.30845771144278,988,1005
24,13,13,1,0.0017816458130255342,96.04221635883906,364,379
7,13,13,1,0.001677602413110435,96.88995215311004,405,418
4,13,13,1,0.001670371857471764,97.26443768996961,640,658
80,13,13,1,0.0007711522048339248,99.07192575406032,427,431
39,13,13,1,0.0013267897302284837,98.0544747081712,252,257
26,13,13,1,0.001349889556877315,97.65342960288808,541,554
41,131,14,1,0.016288701444864273,62.04620462046204,376,606
41,132,14,2,0.012692387215793133,57.42574257425742,348,606
41,133,14,3,0.010371305979788303,69.96699669966998,424,606
41,134,14,4,0.009946510195732117,67.32673267326733,408,606
41,135,14,5,0.009748092852532864,72.44224422442245,439,606
41,136,14,6,0.010158004239201546,68.48184818481849,415,606
41,137,14,7,0.009340742602944374,75.74257425742574,459,606
41,138,14,8,0.010100588202476501,67.82178217821783,411,606
41,139,14,9,0.009928581304848194,70.29702970297029,426,606
41,140,14,10,0.010102622210979462,67.82178217821783,411,606
73,131,14,1,0.019988076761364937,58.03722504230119,343,591
73,132,14,2,0.02124335989356041,39.424703891708965,233,591
73,133,14,3,0.01640106551349163,54.145516074450086,320,591
73,134,14,4,0.015388453379273415,59.05245346869712,349,591
73,135,14,5,0.014440563507378101,61.42131979695431,363,591
73,136,14,6,0.013040687888860703,64.63620981387479,382,591
73,137,14,7,0.012493611313402653,70.38917089678512,416,591
73,138,14,8,0.01095994096249342,74.2808798646362,439,591
73,139,14,9,0.010495729744434357,77.834179357022,460,591
73,140,14,10,0.009846029803156853,82.23350253807106,486,591
51,131,14,1,0.014937104657292366,63.02816901408451,358,568
51,132,14,2,0.01132047176361084,69.01408450704226,392,568
51,133,14,3,0.009449470788240433,71.12676056338029,404,568
51,134,14,4,0.008854979649186134,75.0,426,568
51,135,14,5,0.00782091822475195,82.74647887323944,470,568
51,136,14,6,0.006398823577910662,85.73943661971832,487,568
51,137,14,7,0.005410052370280027,90.66901408450704,515,568
51,138,14,8,0.004383209627121687,93.48591549295774,531,568
51,139,14,9,0.003633307758718729,94.36619718309859,536,568
51,140,14,10,0.0034112019930034876,94.19014084507043,535,568
74,131,14,1,0.015391243621706963,64.81149012567326,361,557
74,132,14,2,0.006295971572399139,88.8689407540395,495,557
74,133,14,3,0.0027913390658795834,93.71633752244165,522,557
74,134,14,4,0.0026170911733061075,94.97307001795332,529,557
74,135,14,5,0.0022306321188807487,94.7935368043088,528,557
74,136,14,6,0.002088660839945078,96.22980251346499,536,557
74,137,14,7,0.001610140665434301,97.66606822262118,544,557
74,138,14,8,0.001502412953414023,96.94793536804309,540,557
74,139,14,9,0.001559430849738419,96.76840215439856,539,557
74,140,14,10,0.0017822791123762727,96.22980251346499,536,557
29,14,14,1,0.0009383343858644366,98.40319361277446,986,1002
4,14,14,1,0.0011153288651257753,97.87234042553192,644,658
42,14,14,1,0.0016740217106416821,98.30508474576271,232,236
69,14,14,1,0.002267049625515938,95.3125,244,256
95,14,14,1,0.00046741164987906814,99.16943521594685,597,602
80,14,14,1,0.0008944064029492438,99.07192575406032,427,431
8,14,14,1,0.0016984996618703008,96.84044233807268,613,633
25,14,14,1,0.0015583760105073452,97.3724884080371,630,647
68,14,14,1,0.0012894556857645512,98.17813765182186,485,494
70,14,14,1,0.0017978177638724446,96.54696132596685,699,724
61,14,14,1,0.0013427988160401583,97.56795422031473,682,699
64,14,14,1,0.001654946361668408,97.539975399754,793,813
31,14,14,1,0.0012360934633761644,97.72455089820359,816,835
10,14,14,1,0.0015064772451296449,97.08520179372198,866,892
23,14,14,1,0.0009531255345791578,98.63481228668942,289,293
7,14,14,1,0.0013657498639076948,98.08612440191388,410,418
41,141,15,1,0.014725112356245518,64.35643564356435,390,606
41,142,15,2,0.012623654678463936,60.23102310231023,365,606
41,143,15,3,0.010781417600810528,67.65676567656766,410,606
41,144,15,4,0.0110106086358428,65.84158415841584,399,606
41,145,15,5,0.010292497463524342,71.28712871287128,432,606
41,146,15,6,0.010428336448967457,67.49174917491749,409,606
41,147,15,7,0.009958206675946712,70.46204620462046,427,606
41,148,15,8,0.009932233951985836,70.46204620462046,427,606
41,149,15,9,0.009939076378941536,69.96699669966998,424,606
41,150,15,10,0.009555846452713013,71.94719471947195,436,606
73,141,15,1,0.019062867388129234,58.71404399323181,347,591
73,142,15,2,0.0189367588609457,43.824027072758035,259,591
73,143,15,3,0.013399390503764153,62.2673434856176,368,591
73,144,15,4,0.013341953046619892,61.42131979695431,363,591
73,145,15,5,0.01225220039486885,64.12859560067682,379,591
73,146,15,6,0.012023711577057838,64.29780033840947,380,591
73,147,15,7,0.011625573970377445,71.40439932318104,422,591
73,148,15,8,0.010162628255784512,75.80372250423012,448,591
73,149,15,9,0.009094432927668095,83.58714043993231,494,591
73,150,15,10,0.008671549148857594,86.97123519458545,514,591
51,141,15,1,0.014072349295020103,64.61267605633803,367,568
51,142,15,2,0.01112178061157465,66.54929577464789,378,568
51,143,15,3,0.008190378546714783,74.29577464788733,422,568
51,144,15,4,0.0065050190314650536,88.90845070422534,505,568
51,145,15,5,0.005362016148865223,90.84507042253522,516,568
51,146,15,6,0.003795514116063714,93.30985915492957,530,568
51,147,15,7,0.002964460989460349,96.65492957746478,549,568
51,148,15,8,0.002258624415844679,97.53521126760563,554,568
51,149,15,9,0.0019235804211348295,98.06338028169014,557,568
51,150,15,10,0.001874733716249466,97.88732394366197,556,568
74,141,15,1,0.013300688937306404,70.73608617594255,394,557
74,142,15,2,0.005295455455780029,87.25314183123878,486,557
74,143,15,3,0.003468393813818693,94.25493716337523,525,557
74,144,15,4,0.0022217833902686834,95.87073608617594,534,557
74,145,15,5,0.002353477757424116,95.69120287253142,533,557
74,146,15,6,0.001675416249781847,97.48653500897666,543,557
74,147,15,7,0.0015011050272732973,97.48653500897666,543,557
74,148,15,8,0.0014941181289032102,97.12746858168761,541,557
74,149,15,9,0.001285832840949297,97.30700179533214,542,557
74,150,15,10,0.0013474837178364396,97.30700179533214,542,557
46,15,15,1,0.0016066179377958179,97.04225352112677,689,710
65,15,15,1,0.0011923956917598844,98.11320754716981,364,371
57,15,15,1,0.0016935865860432386,96.50145772594753,331,343
83,15,15,1,0.0016077158506959677,98.38337182448036,426,433
9,15,15,1,0.0012187021784484386,97.47706422018348,425,436
64,15,15,1,0.0016888383543118834,96.8019680196802,787,813
58,15,15,1,0.002291637472808361,96.37681159420289,266,276
12,15,15,1,0.0019099401542916894,96.37931034482759,1118,1160
96,15,15,1,0.0016202018596231937,97.91666666666666,658,672
90,15,15,1,0.0017350992420688272,97.36456808199122,665,683
28,15,15,1,0.0013810202945023775,96.8063872255489,485,501
33,15,15,1,0.001648366218432784,97.1107544141252,605,623
75,15,15,1,0.0011579401325434446,97.23032069970844,667,686
13,15,15,1,0.0013513922458514571,97.68392370572208,717,734
32,15,15,1,0.0017028955044224858,97.33879222108496,951,977
80,15,15,1,0.0008199348812922835,98.60788863109049,425,431
41,151,16,1,0.01579676754772663,61.55115511551155,373,606
41,152,16,2,0.012392659671604633,60.726072607260726,368,606
41,153,16,3,0.010140501894056797,69.3069306930693,420,606
41,154,16,4,0.009974728338420391,68.97689768976898,418,606
41,155,16,5,0.00994481984525919,69.63696369636963,422,606
41,156,16,6,0.01006024144589901,69.14191419141915,419,606
41,157,16,7,0.00960124097764492,70.13201320132013,425,606
41,158,16,8,0.010047949850559235,70.95709570957096,430,606
41,159,16,9,0.009072587825357914,73.92739273927393,448,606
41,160,16,10,0.009599623270332813,71.61716171617162,434,606
73,151,16,1,0.01963130384683609,57.52961082910322,340,591
73,152,16,2,0.01756065897643566,47.54653130287648,281,591
73,153,16,3,0.01307115238159895,65.14382402707277,385,591
73,154,16,4,0.012155594304203987,66.15905245346869,391,591
73,155,16,5,0.011057357303798199,72.25042301184433,427,591
73,156,16,6,0.009574218653142452,81.55668358714044,482,591
73,157,16,7,0.007307776249945164,88.49407783417935,523,591
73,158,16,8,0.005279662553220987,92.72419627749578,548,591
73,159,16,9,0.004343569744378328,93.4010152284264,552,591
73,160,16,10,0.003558142576366663,95.43147208121827,564,591
51,151,16,1,0.014859954826533794,63.20422535211267,359,568
51,152,16,2,0.009930312633514404,74.64788732394366,424,568
51,153,16,3,0.006475889123976231,83.80281690140845,476,568
51,154,16,4,0.00522378645837307,91.72535211267606,521,568
51,155,16,5,0.0036968609783798456,95.4225352112676,542,568
51,156,16,6,0.002567458897829056,96.30281690140845,547,568
51,157,16,7,0.002001012209802866,97.88732394366197,556,568
51,158,16,8,0.001725868321955204,97.53521126760563,554,568
51,159,16,9,0.0012806080048903823,99.11971830985915,563,568
51,160,16,10,0.0012625480303540826,98.59154929577466,560,568
74,151,16,1,0.01244479138404131,68.04308797127469,379,557
74,152,16,2,0.005348388105630875,89.94614003590664,501,557
74,153,16,3,0.0023592384532094,96.58886894075404,538,557
74,154,16,4,0.0018059683497995138,97.12746858168761,541,557
74,155,16,5,0.0015154711436480284,97.30700179533214,542,557
74,156,16,6,0.0014152460498735309,97.48653500897666,543,557
74,157,16,7,0.001979975961148739,96.22980251346499,536,557
74,158,16,8,0.0013369052903726697,97.66606822262118,544,557
74,159,16,9,0.0013076853938400745,97.66606822262118,544,557
74,160,16,10,0.0012450405629351735,97.48653500897666,543,557
23,16,16,1,0.0007744608446955681,98.63481228668942,289,293
25,16,16,1,0.0012686623958870769,97.83616692426584,633,647
12,16,16,1,0.0018001461867243052,96.89655172413794,1124,1160
58,16,16,1,0.0018291372107341886,96.37681159420289,266,276
19,16,16,1,0.0014852997846901417,97.07317073170731,199,205
11,16,16,1,0.0013655080692842603,97.67441860465115,630,645
13,16,16,1,0.0010464310180395842,97.95640326975476,719,734
82,16,16,1,0.0014110489282757044,97.19495091164096,693,713
50,16,16,1,0.001829068991355598,95.78059071729957,454,474
34,16,16,1,0.0009010821231640875,98.78934624697337,408,413
14,16,16,1,0.0013869339600205421,97.3404255319149,366,376
55,16,16,1,0.0015127424849197268,97.45762711864407,345,354
53,16,16,1,0.0009417703840881586,98.24086603518268,726,739
36,16,16,1,0.001174470060504973,97.71144278606965,982,1005
6,16,16,1,0.001329441787675023,97.39837398373984,599,615
47,16,16,1,0.0009659717907197773,98.32474226804123,763,776
41,161,17,1,0.015729771926999092,59.73597359735974,362,606
41,162,17,2,0.012471572495996952,57.42574257425742,348,606
41,163,17,3,0.01089453510940075,68.8118811881188,417,606
41,164,17,4,0.010322712361812592,70.29702970297029,426,606
41,165,17,5,0.010601685382425785,65.67656765676567,398,606
41,166,17,6,0.010214162059128284,68.64686468646865,416,606
41,167,17,7,0.010060368105769157,68.15181518151815,413,606
41,168,17,8,0.009494886733591557,70.95709570957096,430,606
41,169,17,9,0.009566477499902248,69.47194719471948,421,606
41,170,17,10,0.009292680770158768,71.45214521452145,433,606
73,161,17,1,0.017678705975413322,57.868020304568525,342,591
73,162,17,2,0.0160086527466774,49.407783417935704,292,591
73,163,17,3,0.010696813464164734,68.52791878172589,405,591
73,164,17,4,0.007212415337562561,88.83248730964468,525,591
73,165,17,5,0.004962091334164143,92.55499153976311,547,591
73,166,17,6,0.003019568510353565,96.27749576988155,569,591
73,167,17,7,0.0020873204339295626,97.63113367174282,577,591
73,168,17,8,0.0017607667250558734,97.96954314720813,579,591
73,169,17,9,0.0018168423557654023,97.96954314720813,579,591
73,170,17,10,0.0014145893510431051,98.81556683587141,584,591
51,161,17,1,0.013184983283281326,67.25352112676056,382,568
51,162,17,2,0.008319149725139141,80.63380281690141,458,568
51,163,17,3,0.0033944195602089167,94.19014084507043,535,568
51,164,17,4,0.0025858022272586823,95.95070422535211,545,568
51,165,17,5,0.0021254047751426697,96.47887323943662,548,568
51,166,17,6,0.0015159295871853828,98.59154929577466,560,568
51,167,17,7,0.0013585503911599517,98.23943661971832,558,568
51,168,17,8,0.0011842780513688922,98.94366197183099,562,568
51,169,17,9,0.0010759691940620542,98.59154929577466,560,568
51,170,17,10,0.0011820918880403042,98.23943661971832,558,568
74,161,17,1,0.009971526451408863,77.19928186714542,430,557
74,162,17,2,0.0048147826455533504,91.02333931777379,507,557
74,163,17,3,0.0027542586904019117,94.25493716337523,525,557
74,164,17,4,0.0017742764903232455,96.76840215439856,539,557
74,165,17,5,0.0015995893627405167,96.76840215439856,539,557
74,166,17,6,0.001283353311009705,97.84560143626571,545,557
74,167,17,7,0.0012799276737496257,98.02513464991023,546,557
74,168,17,8,0.0011412540916353464,98.20466786355476,547,557
74,169,17,9,0.0012806999729946256,98.02513464991023,546,557
74,170,17,10,0.0011920700781047344,98.02513464991023,546,557
92,17,17,1,0.0015535380225628614,97.43863393810031,913,937
37,17,17,1,0.000928071269299835,98.48837209302326,847,860
43,17,17,1,0.0012922275345772505,98.0392156862745,400,408
17,17,17,1,0.0015520440647378564,97.09677419354838,602,620
2,17,17,1,0.001308219158090651,98.72262773722628,541,548
66,17,17,1,0.0011636222479864955,98.18181818181819,648,660
6,17,17,1,0.0011235217098146677,97.88617886178862,602,615
38,17,17,1,0.001332180923782289,96.98324022346368,868,895
45,17,17,1,0.0015079352306202054,97.45222929936305,612,628
81,17,17,1,0.0008544099982827902,98.37000814995925,1207,1227
4,17,17,1,0.0011903842678293586,97.56838905775076,642,658
24,17,17,1,0.0016497406177222729,96.04221635883906,364,379
54,17,17,1,0.0015839223051443696,96.72447013487476,502,519
10,17,17,1,0.0012118868762627244,97.86995515695067,873,892
11,17,17,1,0.0012930852826684713,97.67441860465115,630,645
80,17,17,1,0.0008396192570216954,98.60788863109049,425,431
41,171,18,1,0.015404867008328438,60.726072607260726,368,606
41,172,18,2,0.011803552508354187,64.35643564356435,390,606
41,173,18,3,0.01021506916731596,65.34653465346535,396,606
41,174,18,4,0.010154631920158863,65.84158415841584,399,606
41,175,18,5,0.009871616959571838,68.48184818481849,415,606
41,176,18,6,0.009971325285732746,68.97689768976898,418,606
41,177,18,7,0.009341226890683174,70.95709570957096,430,606
41,178,18,8,0.009632298722863197,70.13201320132013,425,606
41,179,18,9,0.009436631575226784,71.45214521452145,433,606
41,180,18,10,0.009415368549525738,71.12211221122112,431,606
73,171,18,1,0.01851746067404747,58.03722504230119,343,591
73,172,18,2,0.014015749096870422,57.69881556683587,341,591
73,173,18,3,0.0066341073252260685,89.00169204737732,526,591
73,174,18,4,0.004017524421215057,92.89340101522842,549,591
73,175,18,5,0.0029409253038465977,94.75465313028765,560,591
73,176,18,6,0.0023087889421731234,97.46192893401016,576,591
73,177,18,7,0.0020399035420268774,97.29272419627749,575,591
73,178,18,8,0.001753233722411096,97.80033840947546,578,591
73,179,18,9,0.0013981027295812964,98.30795262267344,581,591
73,180,18,10,0.0012284147087484598,98.47715736040608,582,591
51,171,18,1,0.013093807734549046,69.01408450704226,392,568
51,172,18,2,0.006440693978220224,84.15492957746478,478,568
51,173,18,3,0.0025439471937716007,95.77464788732394,544,568
51,174,18,4,0.0018789056921377778,97.1830985915493,552,568
51,175,18,5,0.0015328896697610617,97.88732394366197,556,568
51,176,18,6,0.0013419559691101313,98.41549295774648,559,568
51,177,18,7,0.0012751697795465589,98.06338028169014,557,568
51,178,18,8,0.0010894278530031443,98.94366197183099,562,568
51,179,18,9,0.001000065472908318,98.41549295774648,559,568
51,180,18,10,0.0008740050252526999,98.59154929577466,560,568
74,171,18,1,0.01038028858602047,77.737881508079,433,557
74,172,18,2,0.0036697559989988804,92.81867145421903,517,557
74,173,18,3,0.0018734839977696538,96.40933572710951,537,557
74,174,18,4,0.0017831900622695684,96.58886894075404,538,557
74,175,18,5,0.0013956011971458793,97.48653500897666,543,557
74,176,18,6,0.0013346730265766382,97.30700179533214,542,557
74,177,18,7,0.0012324134586378932,97.66606822262118,544,557
74,178,18,8,0.0009049898362718523,98.20466786355476,547,557
74,179,18,9,0.0008433255134150386,98.02513464991023,546,557
74,180,18,10,0.001061431597918272,98.02513464991023,546,557
7,18,18,1,0.0011115894885733724,98.32535885167464,411,418
72,18,18,1,0.0008534539956599474,98.08481532147742,717,731
14,18,18,1,0.0014194846153259277,97.87234042553192,368,376
99,18,18,1,0.0008321815403178334,99.20424403183023,374,377
12,18,18,1,0.0012827961472794414,97.84482758620689,1135,1160
93,18,18,1,0.0005548816407099366,99.51845906902086,620,623
25,18,18,1,0.001291640568524599,97.3724884080371,630,647
34,18,18,1,0.0007551133749075234,98.78934624697337,408,413
57,18,18,1,0.0020690446253865957,96.20991253644316,330,343
69,18,18,1,0.0016369838267564774,97.265625,249,256
58,18,18,1,0.0019518493209034204,96.01449275362319,265,276
2,18,18,1,0.0013465875526890159,97.99270072992701,537,548
4,18,18,1,0.000897398276720196,98.48024316109422,648,658
1,18,18,1,0.0013974823523312807,97.23684210526315,739,760
20,18,18,1,0.0016482106875628233,96.5034965034965,414,429
49,18,18,1,0.0008444610284641385,99.01185770750988,501,506
41,181,19,1,0.013360843993723392,65.18151815181518,395,606
41,182,19,2,0.011727891862392426,64.02640264026402,388,606
41,183,19,3,0.010501646436750889,71.45214521452145,433,606
41,184,19,4,0.010170863009989262,70.29702970297029,426,606
41,185,19,5,0.009842623956501484,68.64686468646865,416,606
41,186,19,6,0.009641740471124649,71.94719471947195,436,606
41,187,19,7,0.009265721775591373,72.11221122112211,437,606
41,188,19,8,0.009169820696115494,71.45214521452145,433,606
41,189,19,9,0.008664263412356377,74.0924092409241,449,606
41,190,19,10,0.008604987524449825,74.75247524752476,453,606
73,181,19,1,0.017857659608125687,56.852791878172596,336,591
73,182,19,2,0.013010682538151741,65.82064297800339,389,591
73,183,19,3,0.004687244538217783,90.35532994923858,534,591
73,184,19,4,0.0039879074320197105,92.55499153976311,547,591
73,185,19,5,0.003096477361395955,95.60067681895093,565,591
73,186,19,6,0.0027955027762800455,96.44670050761421,570,591
73,187,19,7,0.002431318862363696,96.61590524534687,571,591
73,188,19,8,0.0018713807221502066,97.12351945854483,574,591
73,189,19,9,0.0016166976420208812,97.29272419627749,575,591
73,190,19,10,0.0015596863813698292,97.46192893401016,576,591
51,181,19,1,0.010529761202633381,73.06338028169014,415,568
51,182,19,2,0.003490905510261655,94.19014084507043,535,568
51,183,19,3,0.0013349836226552725,97.35915492957746,553,568
51,184,19,4,0.0014478785451501608,97.1830985915493,552,568
51,185,19,5,0.0010858431924134493,98.23943661971832,558,568
51,186,19,6,0.0009536431171000004,98.59154929577466,560,568
