local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
22,13,13,1,0.0015833977377042174,97.77015437392797,570,583
82,13,13,1,0.0015528922667726874,97.19495091164096,693,713
41,131,14,1,0.021446961909532547,59.73597359735974,362,606
41,132,14,2,0.015535364858806133,53.63036303630363,325,606
41,133,14,3,0.011868717148900032,66.33663366336634,402,606
41,134,14,4,0.011370175518095493,65.84158415841584,399,606
41,135,14,5,0.01097810734063387,69.63696369636963,422,606
41,136,14,6,0.01062964927405119,68.15181518151815,413,606
41,137,14,7,0.01064627431333065,66.33663366336634,402,606
41,138,14,8,0.010304680094122887,67.65676567656766,410,606
41,139,14,9,0.00993331428617239,70.13201320132013,425,606
41,140,14,10,0.010157951153814793,68.64686468646865,416,606
73,131,14,1,0.02543826401233673,59.22165820642979,350,591
73,132,14,2,0.023542331531643867,42.13197969543147,249,591
73,133,14,3,0.015831358730793,56.34517766497462,333,591
73,134,14,4,0.015544457361102104,56.34517766497462,333,591
73,135,14,5,0.01494487002491951,58.71404399323181,347,591
73,136,14,6,0.014291812665760517,58.88324873096447,348,591
73,137,14,7,0.013755609281361103,60.06768189509306,355,591
73,138,14,8,0.013311443850398064,61.082910321489,361,591
73,139,14,9,0.01292901486158371,62.605752961082906,370,591
73,140,14,10,0.013254949823021889,59.56006768189509,352,591
51,131,14,1,0.02123185805976391,58.45070422535211,332,568
51,132,14,2,0.012436187826097012,64.43661971830986,366,568
51,133,14,3,0.011684860102832317,68.48591549295774,389,568
51,134,14,4,0.011363640427589417,65.84507042253522,374,568
51,135,14,5,0.010630980134010315,67.95774647887323,386,568
51,136,14,6,0.010870304889976978,66.19718309859155,376,568
51,137,14,7,0.009876160882413387,70.59859154929578,401,568
51,138,14,8,0.009476250037550926,70.24647887323944,399,568
51,139,14,9,0.009107367135584354,71.65492957746478,407,568
51,140,14,10,0.009046339429914951,69.8943661971831,397,568
74,131,14,1,0.023642536252737045,57.450628366247756,320,557
74,132,14,2,0.012887952849268913,66.96588868940754,373,557
74,133,14,3,0.007777560036629438,85.27827648114902,475,557
74,134,14,4,0.0063574607484042645,87.4326750448833,487,557
74,135,14,5,0.004804597236216068,90.12567324955117,502,557
74,136,14,6,0.004603374749422073,90.12567324955117,502,557
74,137,14,7,0.003722832538187504,91.74147217235189,511,557
74,138,14,8,0.003615235211327672,91.92100538599641,512,557
74,139,14,9,0.0031779222190380096,94.0754039497307,524,557
74,140,14,10,0.0030713211745023727,93.71633752244165,522,557
60,14,14,1,0.0017194056417793036,97.0414201183432,328,338
42,14,14,1,0.0014343330403789878,97.03389830508475,229,236
85,14,14,1,0.0006764106219634414,98.37587006960557,424,431
56,14,14,1,0.0013706585159525275,97.5,858,880
57,14,14,1,0.0017802065704017878,96.7930029154519,332,343
63,14,14,1,0.0020803005900233984,95.95050618672666,853,889
41,141,15,1,0.02076319046318531,59.4059405940594,360,606
41,142,15,2,0.014371522702276707,59.07590759075908,358,606
41,143,15,3,0.012013738043606281,66.66666666666666,404,606
41,144,15,4,0.011561737395823002,68.97689768976898,418,606
41,145,15,5,0.011479193344712257,66.006600660066,400,606
41,146,15,6,0.011185232549905777,65.67656765676567,398,606
41,147,15,7,0.010766357183456421,69.47194719471948,421,606
41,148,15,8,0.010495063848793507,69.96699669966998,424,606
41,149,15,9,0.010365896858274937,69.3069306930693,420,606
41,150,15,10,0.010564722120761871,68.15181518151815,413,606
73,141,15,1,0.022424990311264992,61.25211505922166,362,591
73,142,15,2,0.02030627615749836,46.36209813874789,274,591
73,143,15,3,0.016992885619401932,47.71573604060914,282,591
73,144,15,4,0.015300143510103226,57.1912013536379,338,591
73,145,15,5,0.01413213461637497,59.390862944162436,351,591
73,146,15,6,0.014123796485364437,59.89847715736041,354,591
73,147,15,7,0.013774396851658821,59.729272419627755,353,591
73,148,15,8,0.013699713163077831,61.25211505922166,362,591
73,149,15,9,0.01304679736495018,61.25211505922166,362,591
73,150,15,10,0.013431156054139137,59.22165820642979,350,591
51,141,15,1,0.022579031065106392,56.16197183098591,319,568
51,142,15,2,0.013322618789970875,57.74647887323944,328,568
51,143,15,3,0.011974201537668705,65.84507042253522,374,568
51,144,15,4,0.01067774835973978,68.66197183098592,390,568
51,145,15,5,0.011049186810851097,65.84507042253522,374,568
51,146,15,6,0.010410401970148087,69.54225352112677,395,568
51,147,15,7,0.01007934845983982,68.83802816901408,391,568
51,148,15,8,0.010227518156170845,68.13380281690141,387,568
51,149,15,9,0.009679225273430347,71.83098591549296,408,568
51,150,15,10,0.00992085225880146,70.07042253521126,398,568
74,141,15,1,0.023175163194537163,55.65529622980251,310,557
74,142,15,2,0.011686163954436779,68.58168761220826,382,557
74,143,15,3,0.0067416103556752205,86.17594254937163,480,557
74,144,15,4,0.005086687859147787,91.20287253141831,508,557
74,145,15,5,0.004001508001238108,92.81867145421903,517,557
74,146,15,6,0.0033169894013553858,93.53680430879713,521,557
74,147,15,7,0.0034741570707410574,92.10053859964094,513,557
74,148,15,8,0.0027324145194143057,94.43447037701975,526,557
74,149,15,9,0.0027231667190790176,94.43447037701975,526,557
74,150,15,10,0.002600856125354767,94.25493716337523,525,557
77,15,15,1,0.0015537417493760586,97.28353140916808,573,589
18,15,15,1,0.002140899421647191,96.07843137254902,441,459
43,15,15,1,0.0010971407173201442,98.0392156862745,400,408
91,15,15,1,0.0006846303003840148,98.4375,252,256
42,15,15,1,0.001447667251341045,97.88135593220339,231,236
52,15,15,1,0.0009633837617002428,98.41897233201581,249,253
41,151,16,1,0.018617354333400726,60.561056105610554,367,606
41,152,16,2,0.012011239305138588,63.86138613861386,387,606
41,153,16,3,0.0124435443431139,56.76567656765676,344,606
41,154,16,4,0.011020139791071415,68.64686468646865,416,606
41,155,16,5,0.010831586085259914,69.63696369636963,422,606
41,156,16,6,0.010839982889592648,66.5016501650165,403,606
41,157,16,7,0.010297322645783424,69.96699669966998,424,606
41,158,16,8,0.010137347504496574,70.62706270627062,428,606
41,159,16,9,0.010334980674088001,66.996699669967,406,606
41,160,16,10,0.009845145046710968,69.47194719471948,421,606
73,151,16,1,0.023532230406999588,60.40609137055838,357,591
73,152,16,2,0.022360539063811302,50.08460236886633,296,591
73,153,16,3,0.018978649750351906,54.82233502538071,324,591
73,154,16,4,0.016001904383301735,56.17597292724196,332,591
73,155,16,5,0.015441495925188065,56.34517766497462,333,591
73,156,16,6,0.014661644585430622,56.852791878172596,336,591
73,157,16,7,0.014188683591783047,57.69881556683587,341,591
73,158,16,8,0.014039179310202599,57.69881556683587,341,591
73,159,16,9,0.01315243635326624,62.2673434856176,368,591
73,160,16,10,0.012726354412734509,63.45177664974619,375,591
51,151,16,1,0.022623859345912933,54.929577464788736,312,568
51,152,16,2,0.01196533627808094,67.0774647887324,381,568
51,153,16,3,0.010986542329192162,66.90140845070422,380,568
51,154,16,4,0.010623457841575146,66.37323943661971,377,568
51,155,16,5,0.009904936887323856,69.19014084507043,393,568
51,156,16,6,0.009989889338612556,67.78169014084507,385,568
51,157,16,7,0.009392669424414635,70.59859154929578,401,568
51,158,16,8,0.008818873204290867,74.64788732394366,424,568
51,159,16,9,0.008384385146200657,74.29577464788733,422,568
51,160,16,10,0.008393065072596073,74.11971830985915,421,568
74,151,16,1,0.023646876215934753,54.937163375224415,306,557
74,152,16,2,0.01190184522420168,66.42728904847397,370,557
74,153,16,3,0.006606212817132473,87.4326750448833,487,557
74,154,16,4,0.005254343617707491,90.66427289048474,505,557
74,155,16,5,0.004356675781309605,92.45960502692998,515,557
74,156,16,6,0.0037904856726527214,92.45960502692998,515,557
74,157,16,7,0.0032868573907762766,92.99820466786356,518,557
74,158,16,8,0.0030144196934998035,93.17773788150808,519,557
74,159,16,9,0.0025121006183326244,94.97307001795332,529,557
74,160,16,10,0.0024800626561045647,96.05026929982047,535,557
28,16,16,1,0.0017307510133832693,96.40718562874252,483,501
37,16,16,1,0.0022582500241696835,96.62790697674419,831,860
96,16,16,1,0.0015206682728603482,97.02380952380952,652,672
99,16,16,1,0.0009420443675480783,98.14323607427056,370,377
80,16,16,1,0.0008279638714157045,97.91183294663574,422,431
13,16,16,1,0.001123787253163755,97.54768392370572,716,734
41,161,17,1,0.01708858646452427,63.53135313531353,385,606
41,162,17,2,0.013441276736557484,59.4059405940594,360,606
41,163,17,3,0.010774215683341026,67.98679867986799,412,606
41,164,17,4,0.01088053546845913,67.98679867986799,412,606
41,165,17,5,0.010901004076004028,66.33663366336634,402,606
41,166,17,6,0.010246936231851578,69.80198019801979,423,606
41,167,17,7,0.010087652131915092,68.48184818481849,415,606
41,168,17,8,0.010057073086500168,68.64686468646865,416,606
41,169,17,9,0.010006750002503395,70.62706270627062,428,606
41,170,17,10,0.01002732664346695,69.14191419141915,419,606
73,161,17,1,0.024091104045510292,56.0067681895093,331,591
73,162,17,2,0.022378817200660706,52.79187817258884,312,591
73,163,17,3,0.02102726511657238,53.80710659898477,318,591
73,164,17,4,0.01797179877758026,55.83756345177665,330,591
73,165,17,5,0.016933349892497063,50.25380710659898,297,591
73,166,17,6,0.015746764838695526,58.88324873096447,348,591
73,167,17,7,0.015159690752625465,57.021996615905245,337,591
73,168,17,8,0.014846764504909515,53.63790186125211,317,591
73,169,17,9,0.014538872987031937,54.145516074450086,320,591
73,170,17,10,0.01428833045065403,56.17597292724196,332,591
51,161,17,1,0.02279721200466156,57.21830985915493,325,568
51,162,17,2,0.013095882721245289,61.79577464788733,351,568
51,163,17,3,0.01139072421938181,67.78169014084507,385,568
51,164,17,4,0.011254604905843735,63.732394366197184,362,568
51,165,17,5,0.010532522574067116,69.19014084507043,393,568
51,166,17,6,0.010485448874533176,68.83802816901408,391,568
51,167,17,7,0.01023288443684578,68.66197183098592,390,568
51,168,17,8,0.009198003448545933,71.12676056338029,404,568
51,169,17,9,0.009085356257855892,73.41549295774648,417,568
51,170,17,10,0.009024922735989094,71.83098591549296,408,568
74,161,17,1,0.023701274767518044,56.91202872531418,317,557
74,162,17,2,0.011279687285423279,67.14542190305207,374,557
74,163,17,3,0.005536604207009077,88.33034111310593,492,557
74,164,17,4,0.004470024723559618,90.84380610412927,506,557
74,165,17,5,0.004132134839892387,92.63913824057451,516,557
74,166,17,6,0.003275092225521803,94.97307001795332,529,557
74,167,17,7,0.0033865130972117186,93.35727109515261,520,557
74,168,17,8,0.002787953009828925,94.97307001795332,529,557
74,169,17,9,0.002753029577434063,94.97307001795332,529,557
74,170,17,10,0.002708831802010536,94.25493716337523,525,557
98,17,17,1,0.0014212529640644789,97.06601466992664,794,818
78,17,17,1,0.0009578698663972318,98.34983498349835,298,303
46,17,17,1,0.0016671930206939578,96.61971830985917,686,710
45,17,17,1,0.0014639256987720728,96.97452229299363,609,628
62,17,17,1,0.0016282168217003345,95.98108747044918,406,423
50,17,17,1,0.002026763278990984,96.62447257383965,458,474
41,171,18,1,0.01869954913854599,61.55115511551155,373,606
41,172,18,2,0.012564804404973984,63.03630363036304,382,606
41,173,18,3,0.012231973931193352,57.26072607260726,347,606
41,174,18,4,0.011226607486605644,65.51155115511551,397,606
41,175,18,5,0.010675800032913685,67.32673267326733,408,606
41,176,18,6,0.010700218379497528,68.48184818481849,415,606
41,177,18,7,0.010424952022731304,67.65676567656766,410,606
41,178,18,8,0.010564611293375492,66.83168316831683,405,606
41,179,18,9,0.009922104887664318,69.80198019801979,423,606
41,180,18,10,0.010072323493659496,70.46204620462046,427,606
73,171,18,1,0.023041341453790665,59.56006768189509,352,591
73,172,18,2,0.02191014774143696,50.76142131979695,300,591
73,173,18,3,0.01924395188689232,48.223350253807105,285,591
73,174,18,4,0.01580418087542057,58.71404399323181,347,591
73,175,18,5,0.015606766566634178,56.683587140439926,335,591
73,176,18,6,0.015129785984754562,55.16074450084603,326,591
73,177,18,7,0.014002633281052113,60.913705583756354,360,591
73,178,18,8,0.013397445902228355,62.605752961082906,370,591
73,179,18,9,0.012911736965179443,62.944162436548226,372,591
73,180,18,10,0.01260954886674881,65.48223350253807,387,591
51,171,18,1,0.023256052285432816,58.27464788732394,331,568
51,172,18,2,0.013278934173285961,64.96478873239437,369,568
51,173,18,3,0.011476487852633,65.66901408450704,373,568
51,174,18,4,0.01099386066198349,66.37323943661971,377,568
51,175,18,5,0.010098502971231937,69.19014084507043,393,568
51,176,18,6,0.009938903152942657,67.6056338028169,384,568
51,177,18,7,0.008610391989350319,74.64788732394366,424,568
51,178,18,8,0.008503066375851631,71.83098591549296,408,568
51,179,18,9,0.00790496077388525,77.46478873239437,440,568
51,180,18,10,0.008203526958823204,74.64788732394366,424,568
74,171,18,1,0.02491838112473488,55.296229802513466,308,557
74,172,18,2,0.013145466335117817,65.52962298025135,365,557
74,173,18,3,0.007258318830281496,84.56014362657092,471,557
74,174,18,4,0.00659698573872447,88.50987432675045,493,557
74,175,18,5,0.005738201551139355,89.5870736086176,499,557
74,176,18,6,0.00399920716881752,93.53680430879713,521,557
74,177,18,7,0.003614088986068964,93.17773788150808,519,557
74,178,18,8,0.0030667574610561132,94.97307001795332,529,557
74,179,18,9,0.0032282916363328695,94.25493716337523,525,557
74,180,18,10,0.0029172918293625116,94.97307001795332,529,557
67,18,18,1,0.001277039758861065,98.09619238476954,979,998
14,18,18,1,0.0019751654472202063,96.27659574468085,362,376
36,18,18,1,0.0019432299304753542,96.91542288557214,974,1005
24,18,18,1,0.0022510115522891283,96.04221635883906,364,379
7,18,18,1,0.001465068431571126,98.08612440191388,410,418
4,18,18,1,0.0009929364314302802,97.87234042553192,644,658
41,181,19,1,0.018241968005895615,61.221122112211226,371,606
41,182,19,2,0.01378615852445364,58.745874587458744,356,606
41,183,19,3,0.011044550687074661,65.01650165016501,394,606
41,184,19,4,0.010919801890850067,67.16171617161716,407,606
41,185,19,5,0.010312294587492943,69.63696369636963,422,606
41,186,19,6,0.009873596020042896,70.95709570957096,430,606
41,187,19,7,0.010367787443101406,69.96699669966998,424,606
41,188,19,8,0.010000341571867466,69.63696369636963,422,606
41,189,19,9,0.010213548317551613,67.65676567656766,410,606
41,190,19,10,0.010139199905097485,69.63696369636963,422,606
73,181,19,1,0.021570324897766113,56.852791878172596,336,591
73,182,19,2,0.018542878329753876,50.930626057529615,301,591
73,183,19,3,0.016947587952017784,48.90016920473773,289,591
73,184,19,4,0.015156556852161884,56.683587140439926,335,591
73,185,19,5,0.0150500712916255,55.16074450084603,326,591
73,186,19,6,0.014438122510910034,56.683587140439926,335,591
73,187,19,7,0.014605846256017685,55.83756345177665,330,591
73,188,19,8,0.013913696631789207,59.22165820642979,350,591
73,189,19,9,0.01323175709694624,60.236886632825716,356,591
73,190,19,10,0.012985887005925179,61.082910321489,361,591
51,181,19,1,0.02095155604183674,60.56338028169014,344,568
51,182,19,2,0.012579627335071564,60.91549295774647,346,568
51,183,19,3,0.011803005822002888,63.20422535211267,359,568
51,184,19,4,0.010893824510276318,66.90140845070422,380,568
51,185,19,5,0.010783132165670395,68.13380281690141,387,568
51,186,19,6,0.009892666712403297,69.71830985915493,396,568
51,187,19,7,0.009937289170920849,68.66197183098592,390,568
51,188,19,8,0.009545432403683662,69.54225352112677,395,568
51,189,19,9,0.009239774197340012,71.12676056338029,404,568
51,190,19,10,0.009453130885958672,68.83802816901408,391,568
74,181,19,1,0.021726369857788086,59.42549371633752,331,557
74,182,19,2,0.01153777539730072,68.9407540394973,384,557
74,183,19,3,0.006800580304116011,85.45780969479354,476,557
74,184,19,4,0.005383625626564026,89.94614003590664,501,557
74,185,19,5,0.004861532244831324,90.30520646319569,503,557
74,186,19,6,0.003836274379864335,92.81867145421903,517,557
74,187,19,7,0.0035902028903365135,93.71633752244165,522,557
74,188,19,8,0.0031003800686448812,95.33213644524237,531,557
74,189,19,9,0.003097262466326356,94.25493716337523,525,557
74,190,19,10,0.002694308990612626,94.97307001795332,529,557
80,19,19,1,0.00113560794852674,98.60788863109049,425,431
39,19,19,1,0.0012569354148581624,97.66536964980544,251,257
26,19,19,1,0.0016924494411796331,96.57039711191335,535,554
29,19,19,1,0.0012888381024822593,98.10379241516966,983,1002
4,19,19,1,0.0010986377019435167,97.87234042553192,644,658
42,19,19,1,0.0012165848165750504,97.88135593220339,231,236
41,191,20,1,0.01579831726849079,65.18151815181518,395,606
41,192,20,2,0.012179768644273281,63.03630363036304,382,606
41,193,20,3,0.010677220299839973,67.98679867986799,412,606
41,194,20,4,0.010309171862900257,68.48184818481849,415,606
41,195,20,5,0.010128863155841827,70.95709570957096,430,606
41,196,20,6,0.009955313056707382,71.28712871287128,432,606
41,197,20,7,0.009889124892652035,69.80198019801979,423,606
41,198,20,8,0.00987995881587267,69.14191419141915,419,606
41,199,20,9,0.009604107588529587,70.46204620462046,427,606
41,200,20,10,0.010036615654826164,68.64686468646865,416,606
73,191,20,1,0.021335769444704056,55.668358714044,329,591
73,192,20,2,0.01683662086725235,53.13028764805414,314,591
73,193,20,3,0.014894086867570877,47.377326565143825,280,591
73,194,20,4,0.014196583069860935,61.082910321489,361,591
73,195,20,5,0.013522213324904442,61.082910321489,361,591
73,196,20,6,0.013926791027188301,59.05245346869712,349,591
73,197,20,7,0.012956968508660793,60.06768189509306,355,591
73,198,20,8,0.012775955721735954,60.236886632825716,356,591
73,199,20,9,0.012691336683928967,62.605752961082906,370,591
73,200,20,10,0.01223811786621809,63.45177664974619,375,591
51,191,20,1,0.021604450419545174,57.21830985915493,325,568
51,192,20,2,0.013240188360214233,59.33098591549296,337,568
51,193,20,3,0.011544081382453442,63.90845070422535,363,568
51,194,20,4,0.010332967154681683,67.0774647887324,381,568
51,195,20,5,0.010371874086558819,66.19718309859155,376,568
51,196,20,6,0.009866425767540932,68.13380281690141,387,568
51,197,20,7,0.009727179072797298,70.24647887323944,399,568
51,198,20,8,0.008847054094076157,73.94366197183099,420,568
51,199,20,9,0.008326208218932152,73.41549295774648,417,568
51,200,20,10,0.008626100607216358,73.23943661971832,416,568
74,191,20,1,0.023735059425234795,56.01436265709157,312,557
74,192,20,2,0.011147033423185349,69.29982046678636,386,557
74,193,20,3,0.007363520562648773,83.48294434470377,465,557
74,194,20,4,0.005842107813805342,86.17594254937163,480,557
74,195,20,5,0.004620742984116077,91.92100538599641,512,557
74,196,20,6,0.004236157517880201,91.38240574506284,509,557
74,197,20,7,0.003174243727698922,94.7935368043088,528,557
74,198,20,8,0.0027661926578730345,95.15260323159784,530,557
74,199,20,9,0.0028202037792652845,94.61400359066428,527,557
74,200,20,10,0.0027596098370850086,94.25493716337523,525,557
69,20,20,1,0.0021064779721200466,96.875,248,256
95,20,20,1,0.0006683242972940207,98.67109634551495,594,602
80,20,20,1,0.0006532911793328822,98.60788863109049,425,431
8,20,20,1,0.001900989911518991,96.52448657187995,611,633
25,20,20,1,0.0022423577029258013,96.29057187017001,623,647
68,20,20,1,0.0010568284196779132,97.97570850202429,484,494
41,201,21,1,0.018286453559994698,59.57095709570957,361,606
41,202,21,2,0.013306003995239735,61.386138613861384,372,606
41,203,21,3,0.010880397632718086,69.14191419141915,419,606
41,204,21,4,0.010969861410558224,68.48184818481849,415,606
41,205,21,5,0.010473149828612804,68.97689768976898,418,606
41,206,21,6,0.010556869208812714,68.8118811881188,417,606
41,207,21,7,0.010211640037596226,70.62706270627062,428,606
41,208,21,8,0.010564696043729782,69.14191419141915,419,606
41,209,21,9,0.010140210390090942,68.8118811881188,417,606
41,210,21,10,0.010244503617286682,68.97689768976898,418,606
73,201,21,1,0.021939268335700035,57.69881556683587,341,591
73,202,21,2,0.023103659972548485,44.83925549915397,265,591
73,203,21,3,0.017083600163459778,41.455160744500844,245,591
73,204,21,4,0.014617993496358395,60.74450084602368,359,591
73,205,21,5,0.014532811939716339,59.56006768189509,352,591
73,206,21,6,0.013996010646224022,60.913705583756354,360,591
73,207,21,7,0.013729069381952286,59.05245346869712,349,591
73,208,21,8,0.012767859734594822,62.944162436548226,372,591
